,iso8601,datetime,low,high,open,close,volume,cma,ema12,ema26,sma20,sma50,sma200,rsi14,macd,signal
239,1579489200,2020-01-19 19:00:00,6648.0,6691.23,6662.0,6691.23,0.84972664,6528.433375,6689.486838651211,6736.587899293128,6709.664,6812.1312,6606.96095,43.90394036087785,-47.101060641917684,-51.088318985219345
240,1579492800,2020-01-19 20:00:00,6645.69,6683.0,6683.0,6661.26,2.2084384,6528.984522821577,6685.144248089486,6731.0080549010445,6693.5215,6808.2556,6608.9655,40.79467474810148,-45.86380681155879,-50.04341655048724
241,1579496400,2020-01-19 21:00:00,6652.02,6691.13,6661.4,6685.89,4.97331083,6529.632892561983,6685.258979152642,6727.665976760226,6678.9,6804.486599999999,6611.381549999999,44.286686259315815,-42.406997607584344,-48.51613276190666
242,1579500000,2020-01-19 22:00:00,6672.45,6690.52,6685.67,6686.61,4.09614228,6530.278888888889,6685.466828513774,6724.624793296505,6665.7095,6802.0614000000005,6613.9178,44.38994361493508,-39.15796478273114,-46.64449916607156
243,1579503600,2020-01-19 23:00:00,6661.7,6700.84,6686.3,6687.91,8.28262172,6530.924918032787,6685.842701050116,6721.905178978245,6666.313,6799.6586,6616.5993499999995,44.58963006540552,-36.06247792812883,-44.52809491848302
244,1579507200,2020-01-20 00:00:00,6637.23,6693.71,6688.15,6650.95,9.10943397,6531.41481632653,6680.4745931962525,6716.649239794672,6666.8595000000005,6796.194200000001,6618.991899999999,40.17289192257008,-36.17464659841971,-42.85740525447036
245,1579510800,2020-01-20 01:00:00,6650.95,6687.27,6660.98,6673.25,17.16879567,6531.991382113821,6679.363117319906,6713.434481291363,6668.468000000001,6793.6562,6621.4482499999995,43.79060623255218,-34.071363971456776,-41.10019699786764
246,1579514400,2020-01-20 02:00:00,6656.08,6676.15,6673.24,6668.38,15.64708505,6532.543562753037,6677.673406962998,6710.0971123068175,6670.376999999999,6790.608,6623.84295,43.17657114458358,-32.423705343819165,-39.36489866705794
247,1579518000,2020-01-20 03:00:00,6612.91,6683.88,6676.11,6626.66,24.25192197,6532.923064516129,6669.825190507152,6703.916585469276,6669.5645,6786.7016,6625.961549999999,38.23088447198084,-34.09139496212356,-38.31019792607107
248,1579521600,2020-01-20 04:00:00,6583.02,6649.67,6626.66,6610.02,29.63697527,6533.232690763052,6660.624391967591,6696.961282841921,6667.681500000001,6782.166,6628.020699999999,36.438100803579744,-36.33689087433049,-37.915536515722955
249,1579525200,2020-01-20 05:00:00,6551.1,6655.09,6610.02,6626.28,36.53073269,6533.60488,6655.340639357192,6691.725632261038,6666.0045,6778.2998,6630.0458499999995,39.427218143280214,-36.38499290384607,-37.60942779334758
250,1579528800,2020-01-20 06:00:00,6610.4,6676.3,6625.42,6670.62,26.50599928,6534.150756972112,6657.691310225317,6690.162252093554,6666.853999999999,6774.6424,6632.3615,46.77745846812521,-32.47094186823779,-36.58173060832562
251,1579532400,2020-01-20 07:00:00,6642.63,6691.4,6665.35,6682.98,23.16286844,6534.74134920635,6661.58187788296,6689.630233419957,6668.347,6770.992000000001,6634.7365,48.64808931776764,-28.048355536997406,-34.87505559405998
252,1579536000,2020-01-20 08:00:00,6650.39,6698.97,6683.03,6680.42,14.33214576,6535.317154150198,6664.48005051635,6688.947993907368,6669.821000000001,6767.2494,6636.93755,48.26967026630282,-24.467943391017798,-32.793633153451545
253,1579539600,2020-01-20 09:00:00,6650.22,6680.65,6672.01,6662.97,17.42050378,6535.819724409449,6664.247735052297,6687.023698062378,6666.719,6763.709600000001,6639.0890500000005,45.66228620616402,-22.775963010080886,-30.790099124777413
254,1579543200,2020-01-20 10:00:00,6654.78,6694.82,6662.97,6677.12,13.65155533,6536.373843137255,6666.22808350579,6686.290090798498,6667.853,6760.6206,6641.38655,48.10999677836411,-20.062007292707676,-28.644480758363468
255,1579546800,2020-01-20 11:00:00,6667.24,6683.29,6674.77,6680.99,8.48288743,6536.93875,6668.499147581822,6685.897491480091,6666.339,6757.2266,6643.699799999999,48.789446584994415,-17.39834389826865,-26.395253386344507
256,1579550400,2020-01-20 12:00:00,6656.16,6681.0,6672.36,6656.16,12.03619208,6537.402645914397,6666.600817184619,6683.694714333417,6665.219499999999,6753.8202,6645.84295,44.74150096883114,-17.093897148798533,-24.534982138835314
257,1579554000,2020-01-20 13:00:00,6656.45,6680.81,6664.0,6670.04,9.7379097,6537.916744186046,6667.129922233139,6682.683254012424,6665.5869999999995,6750.234800000001,6647.95815,47.37018306109649,-15.553331779285145,-22.738652066925283
258,1579557600,2020-01-20 14:00:00,6660.0,6735.5,6680.81,6670.85,28.54506129,6538.429999999999,6667.702241889579,6681.80671667817,6666.0295,6746.6528,6650.1386999999995,47.52705838294564,-14.104474788590778,-21.011816611258382
259,1579561200,2020-01-20 15:00:00,6616.34,6684.82,6661.79,6640.48,8.9676896,6538.8225,6663.514204675798,6678.745478405714,6663.492,6742.5126,6652.09565,42.421395058662945,-15.231273729915301,-19.855708034989767
260,1579564800,2020-01-20 16:00:00,6627.85,6660.3,6660.27,6650.01,4.98099868,6539.248505747127,6661.4366347256755,6676.616924449735,6662.9295,6737.942999999999,6654.306750000001,44.43845293641835,-15.180289724059548,-18.920624372803722
261,1579568400,2020-01-20 17:00:00,6639.92,6660.3,6650.01,6660.27,3.15016332,6539.710419847328,6661.257152460186,6675.406041157163,6661.6485,6734.2876,6656.5280999999995,46.607056797533055,-14.148888696976428,-17.966277237638263
262,1579572000,2020-01-20 18:00:00,6651.14,6681.19,6651.7,6662.89,1.32835709,6540.178783269962,6661.508359774004,6674.478926997373,6660.4625,6729.5454,6658.7472,47.174068050942026,-12.970567223368562,-16.967135234784323
263,1579575600,2020-01-20 19:00:00,6655.5,6675.76,6673.06,6669.01,3.61843021,6540.6667803030305,6662.662458270312,6674.073821293864,6659.5175,6722.420399999999,6660.93865,48.54855372706575,-11.41136302355244,-15.855980792537947
264,1579579200,2020-01-20 20:00:00,6655.56,6682.87,6675.12,6674.38,0.66511514,6541.171358490566,6664.465156997956,6674.096501198022,6660.689,6715.465399999999,6663.03115,49.783219651257106,-9.63134420006645,-14.611053474043647
265,1579582800,2020-01-20 21:00:00,6646.51,6672.84,6669.92,6646.77,1.53629606,6541.568345864662,6661.742825152117,6672.072315924095,6659.365000000001,6707.8009999999995,6665.156550000001,43.94431505729257,-10.329490771978271,-13.754740933630572
266,1579586400,2020-01-20 22:00:00,6645.55,6669.44,6667.11,6662.03,13.54888832,6542.019513108614,6661.787005897945,6671.328440670459,6659.047500000001,6700.543200000001,6667.20265,47.60223323187441,-9.54143477251364,-12.912079701407187
267,1579590000,2020-01-20 23:00:00,6635.09,6669.05,6663.18,6637.41,10.77668671,6542.375447761194,6658.036697298262,6668.815963583758,6659.584999999999,6693.1112,6668.9897,42.75474421569626,-10.779266285496305,-12.485517018225012
268,1579593600,2020-01-21 00:00:00,6633.0,6674.56,6648.36,6666.71,2.99660245,6542.837657992565,6659.371051560068,6668.659966281258,6662.419500000001,6687.4454000000005,6671.03905,49.36346953884883,-9.28891472118994,-11.846196558817999
269,1579597200,2020-01-21 01:00:00,6621.0,6671.2,6663.8,6629.99,19.10858299,6543.160444444445,6654.850889781596,6665.795524334498,6662.6050000000005,6680.451800000001,6672.87975,42.70894831714335,-10.944634552901334,-11.665884157634666
270,1579600800,2020-01-21 02:00:00,6586.32,6662.68,6630.01,6649.13,32.64528733,6543.55147601476,6653.97075289212,6664.5610410504605,6661.530499999999,6673.752200000001,6674.9664,46.7392914438483,-10.590288158340627,-11.45076495777586
271,1579604400,2020-01-21 03:00:00,6625.73,6655.45,6641.61,6639.21,13.62475361,6543.903161764705,6651.699867831793,6662.683186157834,6659.342,6666.97,6677.0345,44.9733946457335,-10.983318326040717,-11.357275631428832
272,1579608000,2020-01-21 04:00:00,6599.25,6648.11,6627.73,6647.26,13.32867926,6544.281758241758,6651.016811242286,6661.540727923921,6657.683999999999,6660.9068,6679.114799999999,46.73219634542587,-10.523916681634546,-11.190603841469976
273,1579611600,2020-01-21 05:00:00,6606.94,6648.09,6636.68,6624.65,19.47547056,6544.575072992701,6646.960378743473,6658.808081411037,6655.768000000001,6659.883000000001,6681.193050000001,42.61245391049802,-11.84770266756459,-11.3220236066889
274,1579615200,2020-01-21 06:00:00,6624.53,6645.26,6624.53,6638.01,11.68172375,6544.914836363637,6645.583397398323,6657.267482787997,6653.8125,6659.8428,6683.392200000001,45.66075626287803,-11.684085389674692,-11.394435963286059
275,1579618800,2020-01-21 07:00:00,6607.74,6644.58,6629.86,6612.77,36.04173657,6545.160688405797,6640.535182413965,6653.97137295185,6650.4015,6659.276599999999,6685.3300500000005,41.20743945653406,-13.436190537884613,-11.802786878205769
276,1579622400,2020-01-21 08:00:00,6600.02,6638.73,6630.56,6616.12,28.7490831,6545.416859205776,6636.779000504124,6651.167567548009,6648.3994999999995,6658.995,6687.21195,42.01577282008669,-14.388567043884905,-12.319942911341595
277,1579626000,2020-01-21 09:00:00,6600.04,6629.65,6620.62,6628.79,18.58994168,6545.716762589928,6635.54992350349,6649.5099699518605,6646.3369999999995,6658.7126,6689.0885,45.09067111926406,-13.960046448370122,-12.647963618747301
278,1579629600,2020-01-21 10:00:00,6582.49,6630.08,6615.74,6598.44,22.81566321,6545.905734767025,6629.8407045029535,6645.7270092146855,6642.7164999999995,6657.727800000001,6690.8012,39.664542363517825,-15.88630471173201,-13.295631837344244
279,1579633200,2020-01-21 11:00:00,6480.66,6612.0,6592.84,6513.19,65.04381141,6545.788892857143,6611.8944422717295,6635.909452976561,6636.352000000001,6654.7952000000005,6692.211899999999,29.0791764739225,-24.015010704831184,-15.439507610841632
280,1579636800,2020-01-21 12:00:00,6510.22,6669.89,6513.16,6660.0,24.49223796,6546.195338078292,6619.295297306848,6637.69393794126,6636.8515,6654.9226,6694.31495,52.55930260087639,-18.398640634412004,-16.03133421555571
281,1579640400,2020-01-21 13:00:00,6658.37,6715.58,6658.37,6685.86,57.08078263,6546.690602836879,6629.536020798102,6641.261794390055,6638.130999999999,6655.5774,6696.5886,55.36268464595731,-11.72577359195293,-15.170222090835153
282,1579644000,2020-01-21 14:00:00,6633.41,6689.95,6684.15,6678.18,14.48393484,6547.155229681978,6637.019709906086,6643.996476287089,6638.8955000000005,6656.1222,6698.857799999999,54.33576980588346,-6.976766381002562,-13.531530948868637
283,1579647600,2020-01-21 15:00:00,6669.38,6700.76,6679.71,6686.87,13.28153327,6547.647183098592,6644.68898530515,6647.172292858415,6639.7885,6655.359399999999,6701.164350000001,55.34509178139772,-2.483307553265149,-11.32188626974794
284,1579651200,2020-01-21 16:00:00,6669.3,6693.25,6686.88,6691.24,32.362908,6548.15101754386,6651.850679873588,6650.4365674614955,6640.6315,6656.095399999999,6703.3541000000005,55.873295466656096,1.414112412092436,-8.774686533379866
285,1579654800,2020-01-21 17:00:00,6669.35,6691.24,6679.84,6689.2,2.61477116,6548.644195804196,6657.596729123806,6653.3079328347185,6642.753,6655.654,6705.60015,55.54300577611418,4.288796289087259,-6.1619899688864415
286,1579658400,2020-01-21 18:00:00,6669.12,6687.98,6687.52,6669.12,8.85742768,6549.063972125436,6659.369540027836,6654.479197069183,6643.1075,6655.4654,6707.717350000001,52.267767463799856,4.890342958652582,-3.951523383378637
287,1579662000,2020-01-21 19:00:00,6665.15,6677.97,6674.88,6674.18,5.09591113,6549.498402777778,6661.648072331245,6655.938515804799,6644.945999999999,6655.6952,6709.8238,53.01956696692265,5.709556526446249,-2.01930740141366
288,1579665600,2020-01-21 20:00:00,6670.28,6687.14,6674.18,6687.14,2.4773013,6549.974671280276,6665.569907357207,6658.249736856295,6645.967500000001,6656.198,6711.8386,54.975605196953616,7.320170500911445,-0.15141182094863925
289,1579669200,2020-01-21 21:00:00,6668.27,6687.08,6681.08,6668.35,2.92124856,6550.382862068966,6665.997613917636,6658.997904496569,6647.885499999999,6655.740399999999,6713.82035,51.6198989589893,6.999709421066655,1.2788124274544197
290,1579672800,2020-01-21 22:00:00,6665.0,6687.1,6667.96,6682.1,4.67191047,6550.835498281786,6668.474904084153,6660.709170830158,6649.534,6656.1572,6715.971349999999,53.8403296244681,7.765733253995677,2.5761965927626713
291,1579676400,2020-01-21 23:00:00,6665.0,6735.0,6681.14,6671.85,7.99012583,6551.249931506849,6668.994149609668,6661.534417435331,6651.166,6655.8764,6718.0688,51.92708611371948,7.45973217433675,3.552903709077487
292,1579680000,2020-01-22 00:00:00,6611.27,6691.89,6679.68,6632.1,32.30292621,6551.525870307168,6663.318126592796,6659.354090217899,6650.408,6654.7862,6719.3292,45.216540652040386,3.96403637489675,3.63513024224134
293,1579683600,2020-01-22 01:00:00,6614.0,6645.86,6616.94,6645.03,14.75798037,6551.843911564626,6660.504568655442,6658.2930464980545,6651.427000000001,6653.9286,6720.106400000001,47.589175669156795,2.2115221573876624,3.3504086252706045
294,1579687200,2020-01-22 02:00:00,6611.15,6641.78,6641.0,6629.31,10.79720407,6552.106508474576,6655.705404246913,6656.146154164866,6650.992,6653.4958,6720.84815,45.0354475069433,-0.4407499179533261,2.592176916625818
295,1579690800,2020-01-22 03:00:00,6582.61,6629.86,6620.96,6609.82,12.64302462,6552.301486486486,6648.646111285849,6652.714587189691,6650.844500000001,6652.227199999999,6721.2627,42.0244363693407,-4.068475903842227,1.2600463525322092
296,1579694400,2020-01-22 04:00:00,6574.94,6609.07,6602.03,6601.73,22.63392566,6552.4679124579125,6641.428248011103,6648.937951101566,6650.125,6650.894199999999,6721.42155,40.80490870703686,-7.509703090462608,-0.4939035360667543
297,1579698000,2020-01-22 05:00:00,6550.01,6615.38,6590.06,6580.41,58.60211408,6552.561677852349,6632.040825240164,6643.8618065755245,6647.706,6649.9692000000005,6721.682799999999,37.69996277581788,-11.820981335360557,-2.7593190959255147
298,1579701600,2020-01-22 06:00:00,6568.27,6590.69,6568.29,6588.37,18.3450236,6552.681438127091,6625.3222367416765,6639.751302384745,6647.202499999999,6649.5362,6721.874,39.549454557823054,-14.429065643068498,-5.093268405354111
299,1579705200,2020-01-22 07:00:00,6566.71,6594.89,6587.97,6588.09,6.78756974,6552.799466666667,6619.59420031988,6635.924539245134,6650.947499999999,6648.7724,6722.014450000001,39.50502764692673,-16.330338925254182,-7.340682509334125
0,1579708800,2020-01-22 08:00:00,6536.11,6626.23,6583.0,6607.1,23.41534431,6607.1,6607.1,6607.1,6607.1,6607.1,6607.1,50.0,0.0,0.0
1,1579712400,2020-01-22 09:00:00,6583.27,6615.99,6606.98,6615.99,12.48040965,6611.545,6608.467692307692,6607.758518518518,6611.545,6611.545,6611.545,50.0,0.7091737891742014,0.14183475783484029
2,1579716000,2020-01-22 10:00:00,6582.26,6620.59,6615.99,6601.9,28.06383579,6608.329999999999,6607.457278106509,6607.324554183812,6608.329999999999,6608.329999999999,6608.329999999999,50.0,0.13272392269664124,0.14001259080720047
3,1579719600,2020-01-22 11:00:00,6575.92,6605.12,6601.91,6599.59,29.28609176,6606.145,6606.246927628585,6606.751624244271,6606.145,6606.145,6606.145,50.0,-0.5046966156860435,0.011070749508551664
4,1579723200,2020-01-22 12:00:00,6578.07,6605.13,6599.11,6601.89,7.45883918,6605.294,6605.57663107034,6606.391503929881,6605.294,6605.294,6605.294,50.0,-0.8148728595406283,-0.15411797230128435
5,1579726800,2020-01-22 13:00:00,6578.15,6603.16,6592.91,6593.75,13.84710305,6603.37,6603.757149367211,6605.4550962313715,6603.37,6603.37,6603.37,50.0,-1.697946864160258,-0.4628837506730791
6,1579730400,2020-01-22 14:00:00,6585.01,6604.09,6585.1,6592.01,13.97787814,6601.747142857143,6601.94989561841,6604.4591631771955,6601.747142857143,6601.747142857143,6601.747142857143,50.0,-2.509267558785723,-0.872160512295608
7,1579734000,2020-01-22 15:00:00,6580.02,6600.0,6590.05,6594.99,23.6969782,6600.9025,6600.879142446347,6603.757743682589,6600.9025,6600.9025,6600.9025,50.0,-2.878601236241593,-1.273448657084805
8,1579737600,2020-01-22 16:00:00,6570.0,6600.0,6594.99,6574.63,5.46195021,6597.983333333334,6596.840812839217,6601.600133039434,6597.983333333334,6597.983333333334,6597.983333333334,50.0,-4.759320200217189,-1.970622965711282
9,1579741200,2020-01-22 17:00:00,6541.06,6585.21,6575.19,6553.86,11.4259107,6593.571000000001,6590.228380094722,6598.063826888365,6593.571000000001,6593.571000000001,6593.571000000001,50.0,-7.835446793643314,-3.1435877312976883
10,1579744800,2020-01-22 18:00:00,6520.01,6553.93,6553.93,6535.9,6.20155715,6588.328181818182,6581.870167772457,6593.4590989707085,6588.328181818182,6588.328181818182,6588.328181818182,50.0,-11.588931198251885,-4.832656424688528
11,1579748400,2020-01-22 19:00:00,6527.58,6544.84,6544.83,6533.65,1.82299114,6583.7716666666665,6574.451680422848,6589.028795343249,6583.7716666666665,6583.7716666666665,6583.7716666666665,50.0,-14.577114920401073,-6.781548123831037
12,1579752000,2020-01-22 20:00:00,6529.93,6547.34,6541.24,6536.16,4.16300642,6580.109230769231,6568.5606526654865,6585.1125882807855,6580.109230769231,6580.109230769231,6580.109230769231,50.0,-16.551935615299044,-8.735625622124639
13,1579755600,2020-01-22 21:00:00,6467.69,6529.96,6529.96,6505.53,27.13535528,6574.782142857142,6558.863629178489,6579.217581741468,6574.782142857142,6574.782142857142,6574.782142857142,50.0,-20.35395256297943,-11.059291010295597
14,1579759200,2020-01-22 22:00:00,6464.01,6523.96,6515.86,6468.45,5.76053542,6567.693333333333,6544.953840074106,6571.012575686545,6567.693333333333,6567.693333333333,6567.693333333333,6.560467901689265,-26.058735612438795,-14.059179930724238
15,1579762800,2020-01-22 23:00:00,6464.01,6544.01,6483.36,6513.9,15.95309643,6564.33125,6540.1763262165505,6566.782014524578,6564.33125,6564.33125,6564.33125,32.342400599458614,-26.60568830802731,-16.568481606184854
16,1579766400,2020-01-23 00:00:00,6464.02,6559.89,6514.49,6487.23,18.08846334,6559.795882352941,6532.03073756785,6560.889272707942,6559.795882352941,6559.795882352941,6559.795882352941,27.540337287702727,-28.85853514009159,-19.0264923129662
17,1579770000,2020-01-23 01:00:00,6415.0,6471.0,6471.0,6425.8,36.56434431,6552.3516666666665,6515.687547172796,6550.8826599147615,6552.3516666666665,6552.3516666666665,6552.3516666666665,20.12746032584542,-35.195112741965204,-22.260216398766005
18,1579773600,2020-01-23 02:00:00,6387.48,6422.46,6415.0,6419.84,31.2971714,6545.377368421053,6500.941770684673,6541.1757962173715,6545.377368421053,6545.377368421053,6545.377368421053,19.57689139958775,-40.23402553269807,-25.854978225552415
19,1579777200,2020-01-23 03:00:00,6391.69,6459.84,6412.45,6403.98,51.2617973,6538.3075,6486.024575194724,6531.013144645714,6538.3075,6538.3075,6538.3075,18.15380280667364,-44.988569450990326,-29.68169647064
20,1579780800,2020-01-23 04:00:00,6360.1,6458.97,6395.79,6383.51,46.53726536,6530.936190476191,6470.253102087844,6520.0869857830685,6527.128,6530.936190476191,6530.936190476191,16.48788873388031,-49.83388369522436,-33.712133915556876
21,1579784400,2020-01-23 05:00:00,6325.0,6403.06,6380.8,6340.58,27.13503055,6522.283636363636,6450.30339407433,6506.7901720213595,6513.3575,6522.283636363636,6522.283636363636,13.657295745871636,-56.48677794702962,-38.26706272185143
22,1579788000,2020-01-23 06:00:00,6310.0,6380.66,6326.43,6369.93,50.7327914,6515.659565217391,6437.938256524433,6496.652381501259,6501.759,6515.659565217391,6515.659565217391,23.346265438967507,-58.71412497682559,-42.35647517284627
23,1579791600,2020-01-23 07:00:00,6350.11,6401.2,6365.12,6370.98,15.89022041,6509.631249999999,6427.6369862899055,6487.34331620487,6490.3285,6509.631249999999,6509.631249999999,23.67623782507691,-59.706329914964044,-45.826446121269825
24,1579795200,2020-01-23 08:00:00,6339.21,6367.94,6356.58,6351.54,20.08126201,6503.3076,6415.92975762992,6477.283811300805,6477.811,6503.3076,6503.3076,21.80474988415456,-61.35405367088515,-48.9319676311929
25,1579798800,2020-01-23 09:00:00,6330.03,6382.76,6366.0,6347.33,21.6274808,6497.308461538461,6405.375948763778,6467.657603056301,6465.49,6497.308461538461,6497.308461538461,21.410053979540592,-62.281654292522944,-51.60190496345891
26,1579802400,2020-01-23 10:00:00,6330.0,6370.14,6337.71,6354.38,20.76548695,6492.014814814815,6397.530418184735,6459.266669496576,6453.6085,6492.014814814815,6492.014814814815,23.894442905100902,-61.73625131184053,-53.62877423313523
27,1579806000,2020-01-23 11:00:00,6344.03,6381.45,6344.11,6374.0,17.75849644,6487.8,6393.910353848622,6452.950619904236,6442.558999999999,6487.8,6487.8,30.48089220829125,-59.040266055613756,-54.711072597630945
28,1579809600,2020-01-23 12:00:00,6342.01,6382.88,6365.13,6381.41,18.39904126,6484.1313793103445,6391.987222487296,6447.651314726145,6432.897999999999,6484.1313793103445,6484.1313793103445,32.84473683636587,-55.66409223884875,-54.90167652587451
29,1579813200,2020-01-23 13:00:00,6359.22,6421.85,6376.81,6404.93,16.06784805,6481.491333333333,6393.978419027711,6444.486772894579,6425.4515,6481.491333333333,6481.491333333333,39.83743632774981,-50.508353866867765,-54.023011994073165
30,1579816800,2020-01-23 14:00:00,6391.96,6443.69,6401.09,6411.58,21.51732942,6479.236129032258,6396.68635456191,6442.049234161647,6419.2355,6479.236129032258,6479.236129032258,41.68629806052045,-45.362879599737425,-52.29098551520602
31,1579820400,2020-01-23 15:00:00,6361.68,6416.99,6411.59,6397.57,27.10268211,6476.6840624999995,6396.822300013924,6438.754476075599,6412.431500000001,6476.6840624999995,6476.6840624999995,38.969226608193715,-41.93217606167491,-50.2192236244998
32,1579824000,2020-01-23 16:00:00,6385.94,6415.05,6395.0,6414.32,12.00622464,6474.794242424242,6399.514253857936,6436.9445148848135,6406.3395,6474.794242424242,6474.794242424242,43.694429415484265,-37.430261026877815,-47.66143110497541
33,1579827600,2020-01-23 17:00:00,6375.0,6418.58,6408.01,6375.0,9.61552414,6471.859117647058,6395.742830187483,6432.356032300753,6399.813,6471.859117647058,6471.859117647058,36.5420868578525,-36.613202113269836,-45.45178530663429
34,1579831200,2020-01-23 18:00:00,6313.27,6381.01,6375.0,6322.37,4.95403259,6467.588,6384.4547024663325,6424.208918796993,6392.509,6467.588,6467.588,29.565902894295036,-39.75421633066071,-44.312271511439576
35,1579834800,2020-01-23 19:00:00,6315.62,6358.94,6315.62,6335.09,2.20242859,6463.907499999999,6376.860132856128,6417.607517404624,6383.568499999999,6463.907499999999,6463.907499999999,32.90005323839068,-40.747384548495575,-43.59929411885078
36,1579838400,2020-01-23 20:00:00,6315.06,6358.02,6348.01,6322.41,4.33713773,6460.083243243243,6368.4831893398,6410.555849448726,6375.3275,6460.083243243243,6460.083243243243,31.308987665854318,-42.07266010892545,-43.29396731686572
37,1579842000,2020-01-23 21:00:00,6321.96,6359.0,6332.47,6347.62,4.01872688,6457.123684210526,6365.273467902908,6405.893934674746,6371.4185,6457.123684210526,6457.123684210526,37.754234653538724,-40.62046677183753,-42.75926720786008
38,1579845600,2020-01-23 22:00:00,6330.2,6364.61,6348.02,6352.06,9.15862158,6454.429743589744,6363.240626687076,6401.90623580995,6368.0295,6454.429743589744,6454.429743589744,38.84262157923869,-38.66560912287423,-41.94053559086291
39,1579849200,2020-01-23 23:00:00,6321.8,6355.74,6352.11,6342.28,10.06113558,6451.626,6360.015914889064,6397.489477601806,6364.9445,6451.626,6451.626,37.29568447973693,-37.47356271274202,-41.047141015238736
40,1579852800,2020-01-24 00:00:00,6323.49,6357.33,6337.46,6336.05,14.58667106,6448.807073170732,6356.328851059978,6392.938405186857,6362.5715,6448.807073170732,6448.807073170732,36.30382448171574,-36.60955412687963,-40.15962363756692
41,1579856400,2020-01-24 01:00:00,6275.42,6336.28,6335.49,6295.49,54.05983366,6445.156666666667,6346.9690278199805,6385.720004802646,6360.317000000001,6445.156666666667,6445.156666666667,30.598431748190634,-38.750976982665634,-39.87789430658667
42,1579860000,2020-01-24 02:00:00,6271.0,6344.72,6306.0,6273.13,54.58282459,6441.156046511628,6335.609177386137,6377.380004446895,6355.477,6441.156046511628,6441.156046511628,27.987168454881086,-41.770827060758165,-40.25648085742097
43,1579863600,2020-01-24 03:00:00,6272.43,6420.53,6273.51,6399.95,30.22639385,6440.2195454545445,6345.507765480578,6379.051855969347,6356.9255,6440.2195454545445,6440.2195454545445,52.662292717075275,-33.54409048876914,-38.914002783690606
44,1579867200,2020-01-24 04:00:00,6377.3,6445.29,6420.96,6442.76,28.73309667,6440.276,6360.469647714336,6383.770977749396,6361.4865,6440.276,6440.276,57.90571419306017,-23.301330035059436,-35.79146823396437
45,1579870800,2020-01-24 05:00:00,6420.41,6477.09,6429.09,6457.8,37.93576218,6440.656956521739,6375.443548065977,6389.254609027218,6367.01,6440.656956521739,6440.656956521739,59.598837926671386,-13.81106096124131,-31.395386779419763
46,1579874400,2020-01-24 06:00:00,6427.79,6492.38,6450.22,6473.27,27.17630999,6441.350851063829,6390.493771440441,6395.477971321498,6372.9545,6441.350851063829,6441.350851063829,61.3221162176593,-4.984199881057066,-26.113149399747222
47,1579878000,2020-01-24 07:00:00,6436.0,6515.0,6468.49,6514.79,28.96352283,6442.880833333333,6409.616268141912,6404.315899371758,6379.994000000001,6442.880833333333,6442.880833333333,65.56719433030423,5.300368770153909,-19.830445765766996
48,1579881600,2020-01-24 08:00:00,6476.34,6515.0,6505.28,6486.97,19.47276239,6443.780612244898,6421.516842273925,6410.43842534422,6385.272,6443.780612244898,6443.780612244898,60.755551176810755,11.078416929704872,-13.648673226672624
49,1579885200,2020-01-24 09:00:00,6462.22,6493.74,6477.09,6481.42,10.5185573,6444.533399999999,6430.732712693321,6415.696319763168,6389.096500000001,6444.533399999999,6444.533399999999,59.81253410600674,15.036392930153852,-7.91165999530733
50,1579888800,2020-01-24 10:00:00,6475.09,6494.1,6481.0,6490.84,10.62611755,6445.441372549019,6439.97998766358,6421.262518299229,6393.0595,6442.208200000001,6445.441372549019,60.92124151654566,18.717469364351018,-2.585834123375661
51,1579892400,2020-01-24 11:00:00,6485.08,6514.93,6490.84,6507.46,19.11593548,6446.634038461538,6450.361528023029,6427.64751694373,6398.554,6440.037599999999,6446.634038461538,62.86769077689001,22.71401107929887,2.4741349171592457
52,1579896000,2020-01-24 12:00:00,6465.28,6514.62,6499.79,6486.6,11.39323796,6447.388113207548,6455.936677557947,6432.014367540491,6402.168,6437.7316,6447.388113207548,58.902158344928424,23.922310017456766,6.7637699372187505
53,1579899600,2020-01-24 13:00:00,6474.41,6514.8,6486.93,6511.85,13.45611508,6448.581851851852,6464.538727164417,6437.9281180930475,6409.0105,6435.9767999999995,6448.581851851852,62.02469157756623,26.610609071369254,10.733137764048852
54,1579903200,2020-01-24 14:00:00,6454.0,6513.91,6502.53,6477.4,15.53681991,6449.105818181818,6466.517384523737,6440.851961197266,6416.762,6433.487000000001,6449.105818181818,55.79591199966256,25.665423326470773,13.719594876533236
55,1579906800,2020-01-24 15:00:00,6435.0,6486.48,6461.05,6458.89,17.90801878,6449.280535714286,6465.343940750854,6442.18811221969,6422.952,6430.789800000001,6449.280535714286,52.73174541878174,23.155828531163934,15.606841607459376
56,1579910400,2020-01-24 16:00:00,6355.88,6458.7,6443.39,6361.2,15.40612252,6447.735263157894,6449.321796019953,6436.188992796009,6424.8915,6426.1736,6447.735263157894,40.187834298500945,13.132803223943483,15.112033930756198
57,1579914000,2020-01-24 17:00:00,6321.12,6378.78,6360.06,6328.0,15.67836157,6445.670862068965,6430.656904324575,6428.174993329639,6423.9105,6420.8338,6445.670862068965,36.96918706884191,2.4819109949366975,12.586009343592298
58,1579917600,2020-01-24 18:00:00,6334.71,6365.36,6343.56,6365.04,3.36407602,6444.3042372881355,6420.561995966949,6423.498327157073,6424.5595,6416.642000000001,6444.3042372881355,42.50203610108033,-2.936331190123383,9.481541236849163
